Date,Roll_1Y,Roll_3Y,Roll_5Y
1998-10-08,9.001401219177474e-06,-0.015048105119268573,
1998-10-09,9.05145290663878e-06,-0.013118872961696337,
1998-10-12,9.772378594785636e-06,-0.012043916184368397,
1998-10-13,1.0408742366463386e-05,-0.010820159838539012,
1998-10-14,9.474985706359185e-06,-0.01479248232999697,
1998-10-15,9.2879432410653e-06,-0.02065147699826364,
1998-10-16,9.336908564305801e-06,-0.028689529005922476,
1998-10-19,1.0008693849483663e-05,-0.03532721280822415,
1998-10-20,1.1144209952518302e-05,-0.035555894720385006,
1998-10-22,1.112836543570861e-05,-0.03576372494369906,
1998-10-23,1.126337391610388e-05,-0.03750582333584962,
1998-10-26,9.923972483005805e-06,-0.04440052116609905,
1998-10-27,9.708429376864558e-06,-0.040556341946116126,
1998-10-28,1.0321879558183866e-05,-0.03722335764399565,
1998-10-29,1.0561862021085666e-05,-0.034388170676462826,
1998-10-30,1.114956576175885e-05,-0.03401757721534915,
1998-10-31,1.1576942205326901e-05,-0.03525561045726788,
1998-11-02,1.1545665414836037e-05,-0.03871624651904204,
1998-11-03,1.1521943050429861e-05,-0.03634467699193822,
1998-11-05,1.0823124493963832e-05,-0.035276950283585795,
1998-11-06,1.0066507569184147e-05,-0.036715614037792,
1998-11-09,9.03123497553171e-06,-0.03844793793959411,
1998-11-10,8.069982433300815e-06,-0.03725428151388921,
1998-11-11,7.97050673040367e-06,-0.03494246950798752,
1998-11-12,7.763968358887041e-06,-0.032385932811622054,
1998-11-13,7.80863278104782e-06,-0.023268877169505764,
1998-11-16,8.104787491358678e-06,-0.019203716403505378,
1998-11-17,7.600159242060478e-06,-0.027061373997970595,
1998-11-18,6.560778036734938e-06,-0.029833469095854714,
1998-11-19,6.9251615625320895e-06,-0.025867885407933167,
1998-11-20,6.497679613137741e-06,-0.028451954606385277,
1998-11-21,5.5756957049180045e-06,-0.023972105796425613,
1998-11-23,6.172839981832823e-06,-0.013067562854179204,
1998-11-24,6.563429964190348e-06,-0.009947221849861632,
1998-11-26,6.933082856153128e-06,-0.013496293821923966,
1998-11-27,7.01973579064763e-06,-0.014343829260744179,
1998-11-28,7.247611978011825e-06,-0.016321471661484455,
1998-11-30,7.375682365973191e-06,-0.015696845812763538,
1998-12-01,6.3762258558641705e-06,-0.019100809508270533,
1998-12-02,6.796564448241504e-06,-0.02211563224182389,
1998-12-03,7.577968243133171e-06,-0.02249229507912931,
1998-12-04,7.956374305950753e-06,-0.030054164745213163,
1998-12-07,6.385498645067322e-06,-0.03904853017074861,
1998-12-08,6.165360674881271e-06,-0.0408758745493224,
1998-12-09,5.861860706724009e-06,-0.055526691610222945,
1998-12-10,5.70702437396875e-06,-0.05252525476010805,
1998-12-11,4.938582463420715e-06,-0.05570513765115925,
1998-12-14,4.618143872980873e-06,-0.058895737815527927,
1998-12-15,5.491681882241473e-06,-0.049627029804165,
1998-12-16,4.354123735006432e-06,-0.0513284916683292,
1998-12-17,5.042641956221061e-06,-0.05129527688376723,
1998-12-18,4.327397787107223e-06,-0.058590436054898665,
1998-12-21,2.7753808443664596e-06,-0.07127000347514956,
1998-12-22,3.4187389184037187e-06,-0.07101053875834595,
1998-12-23,3.898427096249435e-06,-0.08296263236564849,
1998-12-24,4.562145447195576e-06,-0.10216659254851146,
1998-12-28,3.2136562766460486e-06,-0.11872527010022804,
1998-12-29,4.0295349643670875e-06,-0.11782636539146574,
1998-12-30,3.290018891544122e-06,-0.12171095684409583,
1998-12-31,4.269079091900885e-06,-0.1284594686317201,
1999-01-01,3.604959878833469e-06,-0.13146417410691535,
1999-01-04,3.3747378793691496e-06,-0.1421399530414199,
1999-01-05,3.6248655599369073e-06,-0.1584146249988766,
1999-01-06,1.8505817962477522e-06,-0.17728540997296904,
1999-01-07,9.897017366755634e-07,-0.16316679855345684,
1999-01-08,1.924173477219071e-07,-0.16432457515068244,
1999-01-11,3.018541779864492e-07,-0.17709646085159392,
1999-01-12,1.9015087151519339e-06,-0.18225583381949806,
1999-01-13,1.3272896144389534e-06,-0.1719729259896614,
1999-01-14,1.2065072940714572e-06,-0.15894903522328863,
1999-01-15,1.0776319686600644e-06,-0.15580996988723916,
1999-01-18,-6.162296724010474e-07,-0.15778636387201916,
1999-01-19,-1.2362954218136935e-06,-0.14421184105828477,
1999-01-21,-3.2168494326079156e-06,-0.13652211805914216,
1999-01-22,-3.1690169373099764e-06,-0.16158551141447752,
1999-01-25,-3.391849095590871e-06,-0.17176034968238596,
1999-01-27,-4.889776359817688e-06,-0.18200012151993372,
1999-01-28,-2.4776308507057365e-06,-0.16931882065384596,
1999-01-29,-3.270209686379033e-06,-0.17377353617892788,
1999-02-01,-2.1710265449836896e-06,-0.17042183566021618,
1999-02-02,-1.966291285127042e-06,-0.17005250046373077,
1999-02-03,-4.0681626640726165e-06,-0.17651136093852904,
1999-02-04,-4.571766277994271e-06,-0.17228155409308044,
1999-02-05,-5.488983842560913e-06,-0.16163325668674833,
1999-02-08,-4.391356787092349e-06,-0.1519164385674332,
1999-02-09,-2.679835375163364e-06,-0.14934563439837945,
1999-02-10,-4.930197949004622e-06,-0.1584684769118465,
1999-02-11,-5.883412018237166e-06,-0.16473878976000378,
1999-02-12,-6.140095504481025e-06,-0.1741492018058517,
1999-02-15,-5.338964131684776e-06,-0.17784161809461585,
1999-02-16,-6.2335834396520795e-06,-0.1931667404532219,
1999-02-17,-7.881733790737755e-06,-0.20241278529726148,
1999-02-18,-8.418592986725315e-06,-0.2074034398054383,
1999-02-19,-8.400579357026317e-06,-0.20288848820203964,
1999-02-22,-5.700490833815408e-06,-0.1956347592390708,
1999-02-23,-3.693961984962968e-06,-0.19169276088646137,
1999-02-24,-5.159395565002001e-06,-0.19697133004067835,
1999-02-25,-5.200475576394581e-06,-0.2099123217030895,
1999-02-26,-3.831070952919902e-06,-0.2162292234730432,
1999-02-27,-6.486597374788516e-06,-0.23185797316259016,
1999-03-01,-7.090252639008199e-06,-0.24107294993207729,
1999-03-03,-8.944864394067054e-06,-0.2595404218318428,
1999-03-04,-6.0616145896030815e-06,-0.27995293807988775,
1999-03-05,-5.7034303941883024e-06,-0.2846214974526151,
1999-03-08,-3.731369878412494e-06,-0.2780108885711503,
1999-03-09,-6.2000693819008745e-06,-0.2637948499113718,
1999-03-10,-5.278749869219723e-06,-0.2541055814103841,
1999-03-11,-4.610827877948864e-06,-0.22714402611311513,
1999-03-12,-5.573541866032983e-06,-0.17480118599533023,
1999-03-15,-4.473849438024757e-06,-0.1489478562387465,
1999-03-16,-3.955407256617249e-06,-0.1652949679205381,
1999-03-17,-5.07446251529764e-06,-0.1627194108782889,
1999-03-18,-6.693473870944544e-06,-0.12357865267281964,
1999-03-19,-4.770420591659885e-06,-0.07950433969651938,
1999-03-20,-4.787897323721424e-06,-0.0653115970388769,
1999-03-22,-4.254541094095288e-06,-0.052190477090771514,
1999-03-23,-4.359122731667497e-06,-0.029880070443013995,
1999-03-24,-3.8670902631210424e-06,-0.034754571618763386,
1999-03-25,-1.6149033408296987e-06,-0.05071903211826034,
1999-03-26,-9.331205892415539e-07,-0.04755041049166375,
1999-03-30,-6.680999415920041e-07,-0.05851733158632311,
1999-03-31,-2.990520807877317e-06,-0.04856162309251044,
1999-04-01,-2.3592683013884397e-06,-0.048759270099210106,
1999-04-05,2.6453547685711953e-07,-0.03708996218446414,
1999-04-06,-8.32155537811019e-08,-0.04267491441328686,
1999-04-07,6.66627013479193e-07,-0.053554876595302225,
1999-04-08,1.3323825074351703e-06,-0.08331802339758121,
1999-04-09,3.1832648060836632e-06,-0.07645457574406256,
1999-04-12,4.252182732700227e-06,-0.07257769297459249,
1999-04-13,4.971102217088408e-06,-0.0701693617891932,
1999-04-15,6.282825200654152e-06,-0.07239600914624122,
1999-04-16,3.448470505151846e-06,-0.08621902762865308,
1999-04-17,5.885057561050289e-06,-0.09199340450339288,
1999-04-19,6.0775250834144146e-06,-0.09793177421440002,
1999-04-20,5.439709561461115e-06,-0.08724759516089031,
1999-04-21,5.462192148031342e-06,-0.08437685999851996,
1999-04-22,6.517569775765786e-06,-0.09165378918347,
1999-04-23,7.241552688719288e-06,-0.10356676731426939,
1999-04-26,8.519002210105597e-06,-0.10580757028703025,
1999-04-28,7.404160244250946e-06,-0.09945443092973616,
1999-04-29,5.7112922373647734e-06,-0.10947314487522375,
1999-04-30,5.184412520176096e-06,-0.11184669998120178,
1999-05-03,4.456315186418536e-06,-0.11074770798099887,
1999-05-04,3.253074738251982e-06,-0.10237807292665047,
1999-05-05,3.953122433730805e-06,-0.08203812350394857,
1999-05-06,3.366505396784625e-06,-0.06971729725768594,
1999-05-07,1.969099310383804e-06,-0.0640983507059858,
1999-05-10,3.404562417541612e-07,-0.06842745892351154,
1999-05-11,-1.1936185764227503e-06,-0.05859534949886891,
1999-05-12,-2.8385335326674976e-06,-0.04656914032638304,
1999-05-13,-2.563618742845719e-06,-0.04889510464603952,
1999-05-14,-3.832061899355921e-06,-0.05386061825684374,
1999-05-17,-1.966645563511449e-06,-0.05721059612036283,
1999-05-18,-1.962324376991731e-06,-0.050852905845807816,
1999-05-19,-2.285203248630907e-06,-0.03564861051974977,
1999-05-20,-2.975501570245953e-06,-0.02603340622906658,
1999-05-21,-2.1565334207274134e-06,0.0010800826755301696,
1999-05-24,-1.8128872301126364e-06,0.01998937693405023,
1999-05-25,-2.3865175635684466e-06,0.0160898714365183,
1999-05-26,-2.370401304574443e-06,0.01637203946807153,
1999-05-27,-1.4309974387671787e-06,0.049942959906106754,
1999-05-28,-1.0617814614199972e-06,0.04685978592760287,
1999-05-31,-3.245511176475091e-06,0.0332372727477096,
1999-06-01,-4.220578173175227e-06,0.03986687039701997,
1999-06-02,-4.538896718253582e-06,0.04335540922778636,
1999-06-03,-5.913322090878026e-06,0.035224290719832574,
1999-06-04,-9.70136893596596e-06,0.019090897794746153,
1999-06-07,-1.096069285311252e-05,0.03285855369908108,
1999-06-08,-1.0809883538964726e-05,0.01936065106164886,
1999-06-09,-1.3821318911144687e-05,0.012002662568542766,
1999-06-10,-1.3460037451062945e-05,0.021359034632109086,
1999-06-11,-1.1958421669566732e-05,0.030262932829472455,
1999-06-14,-1.5495257607467394e-05,0.029229001928770315,
1999-06-15,-1.527726200323265e-05,0.036902209485667026,
1999-06-16,-1.158751733876251e-05,0.02765191679912926,
1999-06-17,-1.5031532802023406e-05,0.0087560581248034,
1999-06-18,-1.894790585366124e-05,0.00017894460289347158,
1999-06-21,-2.2961488898021187e-05,-0.0004594379810183291,
1999-06-22,-2.5142299937108703e-05,-0.0025140798763867434,
1999-06-23,-1.99903709061644e-05,0.0012642908746629544,
1999-06-24,-1.7612094980190562e-05,-0.014496450761887658,
1999-06-25,-1.821289527059733e-05,-0.021119975354739084,
1999-06-28,-1.563570124840652e-05,0.0058504050707455235,
1999-06-29,-1.655828226598821e-05,-0.00303178504273216,
1999-06-30,-1.7556685992348164e-05,0.001417424154500857,
1999-07-01,-1.8550409668360857e-05,0.016831146676753006,
1999-07-02,-2.2235122492997306e-05,0.016026607414509897,
1999-07-05,-2.142552723238822e-05,0.019247301300662212,
1999-07-06,-2.1259466976175645e-05,0.02784648910439147,
1999-07-07,-2.0280570201425263e-05,0.03288202864352208,
1999-07-08,-1.864753505032013e-05,0.040550019791778524,
1999-07-09,-1.815498005175442e-05,0.04439367395898097,
1999-07-12,-2.3032540541478852e-05,0.05705461026245118,
1999-07-13,-2.200027794940773e-05,0.06982694406298573,
1999-07-14,-2.2965009882414122e-05,0.09190031347609029,
1999-07-15,-1.875011669061344e-05,0.09460880546046302,
1999-07-16,-1.979539296370625e-05,0.09369552956866656,
1999-07-19,-2.310404064242988e-05,0.07519285158114197,
1999-07-20,-2.2184850687390067e-05,0.07342147929301324,
1999-07-21,-2.399383837592417e-05,0.0553648260229227,
1999-07-22,-2.8053623951418416e-05,0.059166832558958715,
1999-07-23,-2.9005479460941785e-05,0.043491092176273005,
1999-07-26,-3.043903773747303e-05,0.03313509319434971,
1999-07-27,-2.6915670334526354e-05,0.04209588640858941,
1999-07-28,-2.6446556513848307e-05,0.03750676754524429,
1999-07-29,-2.634462668238413e-05,0.023888229373770553,
1999-07-30,-2.581157847125759e-05,0.01704661038375166,
1999-08-02,-2.709432818437385e-05,-7.974600668925191e-06,
1999-08-03,-2.7511444258276896e-05,-7.901579786473434e-06,
1999-08-04,-2.8900287739386243e-05,-9.184059452493898e-06,
1999-08-05,-2.9287580507464384e-05,-8.647899596869735e-06,
1999-08-06,-2.945600763148981e-05,-9.97153751391977e-06,
1999-08-09,-3.1743023649388746e-05,-1.0467190765250933e-05,
1999-08-10,-3.2474448553809765e-05,-9.437898499387032e-06,
1999-08-11,-3.421105357070964e-05,-1.0122711104898485e-05,
1999-08-12,-3.320551239816005e-05,-1.0263335800786422e-05,
1999-08-13,-3.28042996440292e-05,-1.036385978459009e-05,
1999-08-16,-3.593667740053874e-05,-1.0529063391606641e-05,
1999-08-17,-4.038307057041557e-05,-1.1157926884441949e-05,
1999-08-18,-4.1918178643518544e-05,-1.2981034213321863e-05,
1999-08-19,-3.631060599040836e-05,-1.11880943465259e-05,
1999-08-20,-3.853539849374421e-05,-1.3735409834181311e-05,
1999-08-23,-3.94049121643647e-05,-1.601028661690762e-05,
1999-08-24,-3.8459202927443314e-05,-1.7050439892640767e-05,
1999-08-25,-3.7093366617835244e-05,-1.7113204960450545e-05,
1999-08-26,-4.222105267803755e-05,-2.0018325487480837e-05,
1999-08-27,-4.2341255286793e-05,-2.202745945001361e-05,
1999-08-30,-4.594372824184845e-05,-2.0071044871894372e-05,
1999-08-31,-4.3734512858772945e-05,-1.941675557981526e-05,
1999-09-01,-4.250040683095868e-05,-1.9565112090669246e-05,
1999-09-02,-3.844683513842817e-05,-1.834235081776825e-05,
1999-09-03,-3.5737939331426105e-05,-1.85415878726225e-05,
1999-09-06,-3.5587626846078635e-05,-1.833173157450574e-05,
1999-09-07,-3.447393400923815e-05,-1.8513161901489994e-05,
1999-09-08,-3.603656312889392e-05,-1.9844275165326053e-05,
1999-09-09,-3.7223882956682885e-05,-2.051785420742469e-05,
1999-09-10,-3.45297891317653e-05,-2.0890110912663573e-05,
1999-09-14,-3.3492056971118345e-05,-2.1380541364690586e-05,
1999-09-15,-3.385482314022248e-05,-2.250794824276703e-05,
1999-09-16,-3.2601624881278823e-05,-2.3896551535562693e-05,
1999-09-17,-3.403598456497292e-05,-2.446726977711755e-05,
1999-09-20,-3.422329146895997e-05,-2.252773977629019e-05,
1999-09-21,-3.396096666019588e-05,-2.235633171343565e-05,
1999-09-22,-3.446922264060959e-05,-2.347949391090509e-05,
1999-09-23,-3.3301360200965746e-05,-2.4701804427706975e-05,
1999-09-24,-3.419948524041594e-05,-2.5464598664148852e-05,
1999-09-27,-3.326385686786004e-05,-2.304711409784055e-05,
1999-09-28,-3.502537153021734e-05,-2.2368684956308726e-05,
1999-09-29,-3.705939712173034e-05,-2.3876129608968455e-05,
1999-09-30,-4.603105681977304e-05,-2.4895245549494405e-05,
1999-10-01,-4.413968728989026e-05,-2.387969348993657e-05,
1999-10-04,-3.6907310533518256e-05,-2.1818513133764483e-05,
1999-10-05,-4.217664287375911e-05,-2.3648398155273753e-05,
1999-10-06,-4.275320919933101e-05,-2.5544153282153204e-05,
1999-10-07,-5.0955984385092634e-05,-3.113102463836448e-05,
1999-10-08,-5.6036088855959676e-05,-3.2229107657988365e-05,
1999-10-11,-5.2012725202610355e-05,-3.350761626252918e-05,
1999-10-12,-5.4076170736161444e-05,-3.362584795629786e-05,
1999-10-13,-5.5593783786056505e-05,-3.62959218049852e-05,
1999-10-14,-5.81816739007035e-05,-3.7447622893704846e-05,
1999-10-15,-5.8295316665679664e-05,-3.4907057399058417e-05,
1999-10-18,-5.7837866482390865e-05,-3.5740800686800966e-05,
1999-10-20,-6.025712652046877e-05,-3.816488196051182e-05,
1999-10-21,-5.0836698526790514e-05,-3.751055715528473e-05,
1999-10-22,-5.002253526420475e-05,-3.831376142660048e-05,
1999-10-23,-5.32499456031843e-05,-4.069472382473016e-05,
1999-10-25,-4.9902419727576586e-05,-3.853553000787713e-05,
1999-10-26,-5.208834362302461e-05,-4.0172412520966816e-05,
1999-10-27,-5.1990237603494194e-05,-4.3208028214669625e-05,
1999-10-28,-4.861492155749936e-05,-4.4294196549943265e-05,
1999-10-29,-4.523167098979819e-05,-4.016043103649558e-05,
1999-11-01,-3.8174482687391986e-05,-3.389317516888646e-05,
1999-11-02,-4.236631586262973e-05,-3.5190138631957524e-05,
1999-11-03,-3.852443750740342e-05,-3.299400118828011e-05,
1999-11-04,-3.8523058672579324e-05,-3.609268313709002e-05,
1999-11-05,-4.102544827055965e-05,-3.820648149321926e-05,
1999-11-07,-4.0722629350398165e-05,-3.892727442877941e-05,
1999-11-09,-4.225509309496722e-05,-3.962285412417721e-05,
1999-11-10,-4.555448891951919e-05,-4.0645459582933086e-05,
1999-11-11,-4.32404993000457e-05,-3.619146730016176e-05,
1999-11-12,-4.036738913426596e-05,-3.2080314334992366e-05,
1999-11-15,-4.078312839439491e-05,-3.362135064355343e-05,
1999-11-16,-4.1725293821182063e-05,-3.3893360430248265e-05,
1999-11-17,-4.1291310004965e-05,-3.316639463890603e-05,
1999-11-18,-4.343092017178307e-05,-3.4419158642551295e-05,
1999-11-19,-4.45822246095684e-05,-3.6561437222637494e-05,
1999-11-22,-4.883763451801748e-05,-3.843907538736424e-05,
1999-11-24,-5.342463175694867e-05,-4.077188696260947e-05,
1999-11-25,-5.450115982741366e-05,-4.355892020013741e-05,
1999-11-26,-5.300448198819474e-05,-4.5007649208006484e-05,
1999-11-29,-5.3681224042145814e-05,-4.584733373391714e-05,
1999-11-30,-5.255383481173048e-05,-4.5015358813405015e-05,
1999-12-01,-5.418056762418466e-05,-4.4961265834198016e-05,
1999-12-02,-5.4276803655106676e-05,-4.5444272668726526e-05,
1999-12-03,-5.2137183170541945e-05,-4.710457515799682e-05,
1999-12-06,-5.3744938848687696e-05,-4.879799061807688e-05,
1999-12-07,-5.418683698321658e-05,-4.883076036277245e-05,
1999-12-08,-5.251029264274898e-05,-4.927678651389655e-05,
1999-12-09,-5.262051726306893e-05,-5.32648371356359e-05,
1999-12-10,-5.441102107450746e-05,-5.481943091800723e-05,
1999-12-13,-5.796047227191181e-05,-5.777871069789775e-05,
1999-12-14,-5.578116545512657e-05,-5.6652884780294954e-05,
1999-12-15,-5.92034389448326e-05,-5.7475235575754624e-05,
1999-12-16,-6.060690791254153e-05,-6.32784094416472e-05,
1999-12-17,-5.615187664309573e-05,-6.496140435396924e-05,
1999-12-20,-5.8075610712249315e-05,-6.596168498917976e-05,
1999-12-21,-5.7714196558977804e-05,-6.946534134533167e-05,
1999-12-22,-6.217523313534201e-05,-7.89658884685629e-05,
1999-12-23,-5.8347898719501856e-05,-8.362944061168776e-05,
1999-12-24,-5.69745671332722e-05,-7.665647110943752e-05,
1999-12-27,-4.91768343224841e-05,-7.160164208563913e-05,
1999-12-28,-5.305333882210661e-05,-7.41916565645262e-05,
1999-12-29,-5.4078043250749275e-05,-7.802849836791026e-05,
1999-12-30,-5.353728889723186e-05,-7.150529238320047e-05,
2000-01-03,-5.946421886982023e-05,-8.33271409219627e-05,
2000-01-04,-5.927709549524707e-05,-8.869862176430487e-05,
2000-01-05,-5.3274495685595724e-05,-8.055051511046685e-05,
2000-01-06,-4.9060511283061103e-05,-7.957361374133498e-05,
2000-01-07,-4.577796511351373e-05,-7.519423011403958e-05,
2000-01-10,-4.930053946883284e-05,-7.397093934313759e-05,
2000-01-11,-4.494326395687587e-05,-6.424517181091716e-05,
2000-01-12,-4.8806214935304126e-05,-6.822412190965466e-05,
2000-01-13,-5.074133510096779e-05,-6.688399878074236e-05,
2000-01-14,-4.962086517434905e-05,-5.6954671717512895e-05,
2000-01-17,-5.3495825381499884e-05,-5.871755272801593e-05,
2000-01-18,-4.666209559212042e-05,-5.738919108688734e-05,
2000-01-19,-4.9600288703377515e-05,-5.957022394653677e-05,
2000-01-20,-4.951428813448899e-05,-5.857250989249607e-05,
2000-01-21,-4.72241927653716e-05,-5.925663865591346e-05,
2000-01-24,-5.026208463920767e-05,-5.66874316318966e-05,
2000-01-25,-4.958700147028594e-05,-5.352511217249223e-05,
2000-01-27,-5.591463661103191e-05,-5.3856689648856815e-05,
2000-01-28,-6.041869486761442e-05,-5.42321977805571e-05,
2000-01-31,-5.256697511368813e-05,-4.500041293442614e-05,
2000-02-01,-5.638673407659667e-05,-5.275220996869834e-05,
2000-02-02,-6.0527787169917247e-05,-5.8832874263448076e-05,
2000-02-03,-6.645342277300514e-05,-6.305584370780437e-05,
2000-02-04,-6.712045051981974e-05,-6.661921536688098e-05,
2000-02-07,-6.178709161908102e-05,-6.560813014111488e-05,
2000-02-08,-6.103400741386267e-05,-6.57312696095147e-05,
2000-02-09,-6.15309807043829e-05,-6.335057133677324e-05,
2000-02-10,-6.728180326565081e-05,-6.523648178813346e-05,
2000-02-11,-6.831971274801063e-05,-7.083128261342608e-05,
2000-02-14,-6.540564671775329e-05,-7.215718614617117e-05,
2000-02-15,-6.479051180940942e-05,-7.743929761350188e-05,
2000-02-16,-6.73321977555652e-05,-8.338337381674776e-05,
2000-02-17,-7.684451010181448e-05,-8.771773159255147e-05,
2000-02-18,-8.008259369107762e-05,-8.892749066902184e-05,
2000-02-21,-8.14352685045705e-05,-9.13501630406266e-05,
2000-02-22,-7.85641022109651e-05,-8.793202669910016e-05,
2000-02-23,-7.678753275985883e-05,-8.22393628476803e-05,
2000-02-24,-6.908358639190482e-05,-7.890759468542896e-05,
2000-02-25,-5.966633114784514e-05,-7.467136530436846e-05,
2000-02-28,-5.468129866859073e-05,-7.428848935475685e-05,
2000-02-29,-5.212348219929552e-05,-6.746708121463385e-05,
2000-03-01,-5.55160744051264e-05,-7.117718332372291e-05,
2000-03-02,-5.528528360576601e-05,-7.539802998657308e-05,
2000-03-03,-5.115679388767447e-05,-7.164318045438378e-05,
2000-03-06,-5.0646899341533214e-05,-7.476533749617431e-05,
2000-03-07,-5.241685299539611e-05,-7.571657678129284e-05,
2000-03-08,-4.9827825678860904e-05,-7.930178652193476e-05,
2000-03-09,-4.571583995338635e-05,-7.504797085777781e-05,
2000-03-10,-4.6021035308374536e-05,-7.245991252524675e-05,
2000-03-13,-4.1366263813014115e-05,-6.431622073987953e-05,
2000-03-14,-3.7841856173503885e-05,-5.4007110305231976e-05,
2000-03-15,-3.950373517014327e-05,-4.584729061085646e-05,
2000-03-16,-3.658115818083729e-05,-4.092837416469486e-05,
2000-03-21,-3.447300846315393e-05,-3.767334049165072e-05,
2000-03-22,-3.629792286319322e-05,-3.9911262627922994e-05,
2000-03-23,-3.6488647940036145e-05,-4.1570322548256655e-05,
2000-03-24,-3.895228925987482e-05,-4.713989234872429e-05,
2000-03-27,-4.19263609556797e-05,-5.0163822134408065e-05,
2000-03-28,-4.219151952988831e-05,-4.9565881316659954e-05,
